"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"699","I might actually start writing my music next year. I think every song i dropped this year was some type of freestyle",FALSE,0,NA,2017-11-30 23:08:49,FALSE,NA,"936371468430200833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Team_Denver",0,FALSE,FALSE,NA,NA
"700","RT @thknwco: Christmas comes early: @innoutburger is finally coming to Colorado https://t.co/3MoYsisXkF",FALSE,0,NA,2017-11-30 23:08:44,FALSE,NA,"936371445642522625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HurricaneAbe_",59,TRUE,FALSE,NA,NA
"701","For those of you not in Denver.

https://t.co/5esSCQdFRK https://t.co/GajygBnSID",FALSE,0,NA,2017-11-30 23:08:37,FALSE,NA,"936371418840920065",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BuryManifold",0,FALSE,FALSE,NA,NA
"702","RT @ISC2: Registration is open for #SecureSummitDenver. Earn 9 CPEs when you attend this 1-day session on #CloudSecurity on June 15. https:…",FALSE,0,NA,2017-11-30 23:08:01,FALSE,NA,"936371267804024837",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnmccumber",1,TRUE,FALSE,NA,NA
"703","@ambientaaron @NewWorldHominin As bad as the 'Ink! Coffee' crisis looks in Denver, check what is happening in St-He… https://t.co/yLrZ7tamkp",FALSE,2,"ThinGrayLine01",2017-11-30 23:07:50,TRUE,"936370681582964738","936371219493945345","887035018962456576","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThinGrayLine01",0,FALSE,FALSE,NA,NA
"704","RT @denbizjournal: The company reviews thousands of job listings to find which ones are most in demand. https://t.co/BT4fdQd7as https://t.c…",FALSE,0,NA,2017-11-30 23:07:49,FALSE,NA,"936371217556234242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ProGhostGamers",2,TRUE,FALSE,NA,NA
"705","1 in 10. I’ll take it. Beats the shit out of 10 in 8. Sorry ass democrats https://t.co/6yGiNNG3pj",FALSE,0,NA,2017-11-30 23:07:46,FALSE,NA,"936371203761156097",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","denver_wheeler",1,FALSE,FALSE,NA,NA
"706","RT @jhn_jhn366: https://t.co/UWrkzqpreB",FALSE,0,NA,2017-11-30 23:07:46,FALSE,NA,"936371203324956673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Team_Denver",2,TRUE,FALSE,NA,NA
"707","There is still time to get your patio fixed, repaired or redone! Give us a call to schedule your appointment today!… https://t.co/rSCIP5LBHc",FALSE,1,NA,2017-11-30 23:07:38,TRUE,NA,"936371170596872193",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","StoneConDenver",0,FALSE,FALSE,NA,NA
"708","@chicagobulls My Dad and I(long time Bulls fans and Chicago natives) will be sitting in Section 124 Row 10. I will… https://t.co/5CAdvO52zp",FALSE,2,"chicagobulls",2017-11-30 23:07:35,TRUE,"936365503974699010","936371156147490816","16212685","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","benfisher7921",0,FALSE,FALSE,NA,NA
"709","Position Alert: Account Executive https://t.co/RawVRWxdZt Enterprise Solution Sales Position #Sales #Denver https://t.co/HsCCyq2Eaw",FALSE,0,NA,2017-11-30 23:07:31,FALSE,NA,"936371139860881408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brads_list",0,FALSE,FALSE,NA,NA
"710","Denver: (2009) Yo, los merc. Financiero estaban me habían vuelto loco/PERDÍ DINERO, RECKLESS WALLSTREET
Sólo me que… https://t.co/4Qf135vKxt",FALSE,0,NA,2017-11-30 23:07:25,TRUE,NA,"936371115177504768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","joseldavila",0,FALSE,FALSE,NA,NA
"711","RT @OutpatientDoc: One doctor, six counselors and a therapy dog help Denver students beat drug #addiction
https://t.co/nCkf1J2R55 https://t…",FALSE,0,NA,2017-11-30 23:07:09,FALSE,NA,"936371049893068800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RossinisChatham",12,TRUE,FALSE,NA,NA
"712","Denver Family! January 16th catch me battling  @TheBlackBox5280 as we open up for OldGold &amp; Ceiva!! Come out and sh… https://t.co/llSOdwPlIW",FALSE,7,NA,2017-11-30 23:07:09,TRUE,NA,"936371047485657090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReeOhhCruz",3,FALSE,FALSE,NA,NA
"713","RT @BitchestheCat: New study finds CBS Denver should shut their blasphemous mouths. https://t.co/oSdPmid0mv",FALSE,0,NA,2017-11-30 23:07:07,FALSE,NA,"936371038329303041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","skeezerbozzer",194,TRUE,FALSE,NA,NA
"714","@DistillerySol hi! I'm looking for some influencers in the beer scene in Denver, any chance you could recommend some people? Thank you!",FALSE,0,"DistillerySol",2017-11-30 23:07:03,FALSE,NA,"936371024261668864","870124274","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanalee",0,FALSE,FALSE,NA,NA
"715","How we feel because the 2<U+FE0F><U+20E3>0<U+FE0F><U+20E3>1<U+FE0F><U+20E3>7<U+FE0F><U+20E3>JV Invitational is only 2 DAYS Away!!! <U+2764><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B0><U+00BB>
•
•
•
Wear <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4> and come support this h… https://t.co/94vwIY0PIt",FALSE,11,NA,2017-11-30 23:07:01,TRUE,NA,"936371014811787264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CherryCreekPoms",0,FALSE,FALSE,NA,NA
"716","EQUINOX: THE SEASON IS SLAYING A Drag Benefit Show For Equinox Theatre Announced... 
https://t.co/k5SFpmgGlx",FALSE,0,NA,2017-11-30 23:07:01,FALSE,NA,"936371012907626496",NA,"<a href=""http://denver.broadwayworld.com"" rel=""nofollow"">bww_denver</a>","BWW_Denver",0,FALSE,FALSE,NA,NA
"717","Larvitar<U+2640> Rock Smash/Stomp (IV: 27% - CP: 358 - L: 17) until 04:34:30pm https://t.co/35K8g2qhHQ",FALSE,0,NA,2017-11-30 23:06:54,FALSE,NA,"936370983912509440",NA,"<a href=""http://pogoalerts.net"" rel=""nofollow"">PGAN CO Denver South Lakewood</a>","PGANDENSLakewoo",0,FALSE,FALSE,NA,NA
"718","I like everything I see coming from this team...

https://t.co/sIAJtDaegp",FALSE,0,NA,2017-11-30 23:06:53,FALSE,NA,"936370981433622529",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jpjscribe",0,FALSE,FALSE,NA,NA
"719","USGS Reports 3.6 Earthquake Near Salida https://t.co/mw3x93UWr5 https://t.co/xFhiFYyuXC",FALSE,0,NA,2017-11-30 23:06:53,FALSE,NA,"936370979256786945",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","AshtonCBS4",0,FALSE,FALSE,NA,NA
"720","USGS Reports 3.6 Earthquake Near Salida https://t.co/UB1aNwEqZu https://t.co/Ft7JRod7tX",FALSE,0,NA,2017-11-30 23:06:50,FALSE,NA,"936370966971613185",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","DaveAgCBS",0,FALSE,FALSE,NA,NA
"721","RT @movietvtechgeek: Latest: Can Denver Broncos head coach Vance Joseph turn it around? https://t.co/DhjFohMQf9 #Football #MovieTVTechGeeks…",FALSE,0,NA,2017-11-30 23:06:49,FALSE,NA,"936370964669059072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ycmacowrbjxmfr1",2689,TRUE,FALSE,NA,NA
"722","It's snowing in Hawaii, 81 degrees in Denver, and now there has been an earthquake in Dover, DE. Might want to cons… https://t.co/w5um6IFILF",FALSE,12,NA,2017-11-30 23:06:48,TRUE,NA,"936370961204510720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marideenow",6,FALSE,FALSE,NA,NA
"723","<ed><U+00A0><U+00BC><ed><U+00BF><U+009F>Pepsi Center

<U+23F0>05.00

Final Rolling'i için Denver'dayiz. <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>",FALSE,1,"georgebets7",2017-11-30 23:06:44,FALSE,"936347863323435008","936370945014599680","930081908557598720","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","georgebets7",0,FALSE,FALSE,NA,NA
"724","Wilton 1989 Wedding Cake Topper..humorous Denver broncos Helmet Bride Groom https://t.co/WqG9UjmccE https://t.co/VYXbxBCWRV",FALSE,0,NA,2017-11-30 23:06:44,FALSE,NA,"936370942347022336",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Chris_McNeilLPC",0,FALSE,FALSE,NA,NA
"725","RT @CBSDenver: In-N-Out Burger Coming To Colorado https://t.co/vBqnXVO7XL https://t.co/xuEEMjwKjK",FALSE,0,NA,2017-11-30 23:06:41,FALSE,NA,"936370930607013890",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CoachHoove",429,TRUE,FALSE,NA,NA
"726","Megan Gillespie get ready! https://t.co/ILPjSqIGzI",FALSE,1,NA,2017-11-30 23:06:34,FALSE,NA,"936370900697567233",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","warrenng",0,FALSE,FALSE,NA,NA
"727","Two carrots at the same time... #damnnatureyouscary @ Denver, Colorado https://t.co/QzVjyylQnO",FALSE,0,NA,2017-11-30 23:06:34,FALSE,NA,"936370900638695424",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aspect_audio",0,FALSE,FALSE,"-104.984","39.7392"
"728","RT @jhn_jhn366: Listen to bones (prod. By Horus) by JHN$N #np on #SoundCloud https://t.co/UWrkzqpreB",FALSE,0,NA,2017-11-30 23:06:23,FALSE,NA,"936370856644743168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Team_Denver",1,TRUE,FALSE,NA,NA
"729","Truck 8's first run in their brand new rig. #badasses #doingwork @ Denver Fire Station #8 https://t.co/fy0osMI14E",FALSE,1,NA,2017-11-30 23:06:20,FALSE,NA,"936370840865734656",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MarkRuzycki",1,FALSE,FALSE,"-104.9717936","39.74233572"
"730","Check out EDDIE BAUER Ripstop Green Khaki Light Stretch Capri Cropped Pants Size 8 #EddieBauer https://t.co/yLb4Cjhybw",FALSE,0,NA,2017-11-30 23:06:17,FALSE,NA,"936370831109828609",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","Denver_Buzz",0,FALSE,FALSE,NA,NA
"731","RT @denbizjournal: The company reviews thousands of job listings to find which ones are most in demand. https://t.co/BT4fdQd7as https://t.c…",FALSE,0,NA,2017-11-30 23:06:12,FALSE,NA,"936370811186839552",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","9NEWS",2,TRUE,FALSE,NA,NA
"732","Ayyye, What’s really good Denver?! <ed><U+00A0><U+00BD><ed><U+00B8><U+008E> let the Birthday turn up commence.",FALSE,2,NA,2017-11-30 23:06:10,FALSE,NA,"936370801376399360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaylorJana_",0,FALSE,FALSE,NA,NA
"733","This is Not a Test: In-N-Out Burger Is in Contract in Colorado https://t.co/BeNhH2kcGG #Denver https://t.co/LrBZWZhKUK",FALSE,0,NA,2017-11-30 23:06:08,FALSE,NA,"936370792492756993",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SimplyOptimum",0,FALSE,FALSE,NA,NA
"734","Wazee Supper Club, the “granddaddy of Lodo,” is closing: The Wazee -- a LoDo mainstay where customers (including fo… https://t.co/rCkUldNmsr",FALSE,0,NA,2017-11-30 23:06:08,TRUE,NA,"936370792425594882",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","CentennialBuzz",0,FALSE,FALSE,NA,NA
"735","NFL Can Shaft - Denver Broncos https://t.co/opQK6rF7bH #christmasgifts https://t.co/qU6Gfk76OC",FALSE,0,NA,2017-11-30 23:06:08,FALSE,NA,"936370790429163520",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","crazedoutsport1",0,FALSE,FALSE,NA,NA
"736","RT @j_wurzbach: Support the opening of a new Tea House and Bookstore in Five Points #Denver!  Give now at https://t.co/7QKOFMHR0r",FALSE,0,NA,2017-11-30 23:06:07,FALSE,NA,"936370788969545730",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ActingOnFact",1,TRUE,FALSE,NA,NA
"737","Wazee Supper Club, the “granddaddy of LoDo,” is closing https://t.co/3j1nHZ8Lg6 #denver",FALSE,0,NA,2017-11-30 23:06:06,FALSE,NA,"936370784209051648",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","DENSmallBiz",0,FALSE,FALSE,NA,NA
"738","@ESanders_10 @lids @NewEraCap @apreciouschild Hi Emmanuel - would you consider showing up Dec 2nd for Dolls for Dau… https://t.co/gthd2CypQ8",FALSE,0,"ESanders_10",2017-11-30 23:06:05,TRUE,"935892950453690368","936370780677345280","224810036","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brandi_mcneil",0,FALSE,FALSE,NA,NA
"739","Roadside Assistance Agent - NAVAJO EXPRESS - Denver, CO https://t.co/vWVrMMMqIS Job Denver",FALSE,0,NA,2017-11-30 23:06:03,FALSE,NA,"936370772548894720",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","JobsDenver3",0,FALSE,FALSE,NA,NA
"740","RT @lefffffty: happy birthday #ClyffordStill! One of the foremost #colorfield  painters + forerunner of #abstractexpressionism... #latergra…",FALSE,0,NA,2017-11-30 23:06:00,FALSE,NA,"936370759508795392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lefffffty",1,TRUE,FALSE,NA,NA
"741","@ArmandoSalguero Good article, my question is why is the coach still talking about last weeks game on a Thursday..should be on to Denver",FALSE,0,"ArmandoSalguero",2017-11-30 23:05:53,FALSE,"936363473356951554","936370731109289985","46939857","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jdferland7",0,FALSE,FALSE,NA,NA
"742","LUNA-CY: Inside the Mind of Daniel Luna https://t.co/c8vjx6fWK2 https://t.co/ty9LlXVc9s",FALSE,0,NA,2017-11-30 23:05:44,FALSE,NA,"936370691728924672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","denverwine",0,FALSE,FALSE,NA,NA
"743","RT @OutpatientDoc: One doctor, six counselors and a therapy dog help Denver students beat drug #addiction
https://t.co/nCkf1J2R55 https://t…",FALSE,0,NA,2017-11-30 23:05:44,FALSE,NA,"936370691594706945",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cktechsandi",12,TRUE,FALSE,NA,NA
"744","RT @ChrisCBS4: EARTHQUAKE! Anyone feel it? Reported near Salida. More here: https://t.co/ElHaC6FZ4O #COwx #4wx #earthquake #Salida @Matt_Kr…",FALSE,0,NA,2017-11-30 23:05:40,FALSE,NA,"936370675866095616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","COFrog61",11,TRUE,FALSE,NA,NA
"745","Best of Denver submission. https://t.co/z320hM5LOu",FALSE,0,NA,2017-11-30 23:05:39,FALSE,NA,"936370671944437760",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","allrespectLlc",0,FALSE,FALSE,NA,NA
"746","@GregOstravich @SenWhitehouse @denver_rose @realDonaldTrump The unemployed are fewer and revenues rising",FALSE,0,"GregOstravich",2017-11-30 23:05:37,FALSE,"936366180486352896","936370661580210177","15358710","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chevyzpower",0,FALSE,FALSE,NA,NA
"747","Just to be clear: IN-N-OUT did not say where the first Colorado *stores* will be. They're putting the Colorado patt… https://t.co/KfibQ4gjEF",FALSE,0,NA,2017-11-30 23:05:36,FALSE,NA,"936370657813843969",NA,"<a href=""http://toplocalnow.com/us/denver"" rel=""nofollow"">Denver Now</a>","DenverCP",0,FALSE,FALSE,NA,NA
"748","The Most Colorado Thing We Saw Today - check out these beautiful bald eagles - spotted by Next viewer Bob Brunacci… https://t.co/BGqc5CRFTr",FALSE,0,NA,2017-11-30 23:05:36,FALSE,NA,"936370656572211200",NA,"<a href=""http://toplocalnow.com/us/denver"" rel=""nofollow"">Denver Now</a>","DenverCP",0,FALSE,FALSE,NA,NA
"749","Larvitar<U+2640> Bite/Ancient Power (IV: 24% - CP: 98 - L: 5) until 04:23:36pm https://t.co/iLE28QVRSY",FALSE,0,NA,2017-11-30 23:05:36,FALSE,NA,"936370656316411905",NA,"<a href=""http://pogoalerts.net"" rel=""nofollow"">PGAN CO Denver South Lakewood</a>","PGANDENSLakewoo",0,FALSE,FALSE,NA,NA
"750","RT @kylegriffin1: The Mercers have helped to fund Project Veritas, tax filings obtained by BuzzFeed News show.
https://t.co/7wd0HHNRJH",FALSE,0,NA,2017-11-30 23:05:30,FALSE,NA,"936370634702987264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Denver_Brennan",1295,TRUE,FALSE,NA,NA
"751","RT @AdaptedJay: When yo girl drunk and she remembers you dated other girls before you met her https://t.co/8DFt8VSOAA",FALSE,0,NA,2017-11-30 23:05:28,FALSE,NA,"936370624628477958",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Team_Denver",63011,TRUE,FALSE,NA,NA
"752","RT @SunSentinel: Staff predictions: Miami Dolphins vs. Denver Broncos https://t.co/7rbbAF1Rlv https://t.co/06PRDtVXJn",FALSE,0,NA,2017-11-30 23:05:22,FALSE,NA,"936370599508807681",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","4BillLewis",3,TRUE,FALSE,NA,NA
"753","RT @SunSentinel: Staff predictions: Miami Dolphins vs. Denver Broncos https://t.co/7rbbAF1Rlv https://t.co/06PRDtVXJn",FALSE,0,NA,2017-11-30 23:05:12,FALSE,NA,"936370558236798976",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","AM1470WWNN",3,TRUE,FALSE,NA,NA
"754","Registration is open for #SecureSummitDenver. Earn 9 CPEs when you attend this 1-day session on #CloudSecurity on J… https://t.co/JlrXleClJy",FALSE,0,NA,2017-11-30 23:05:12,TRUE,NA,"936370557024694272",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ISC2",1,FALSE,FALSE,NA,NA
"755","@Denver_2708 Thank you bro! Praise the lord they took a risk w me lol really grateful <ed><U+00A0><U+00BE><ed><U+00B4><U+0097>",FALSE,1,"Denver_2708",2017-11-30 23:05:10,FALSE,"936369397106540549","936370549856411648","863730312563441665","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fratlick",0,FALSE,FALSE,NA,NA
"756","@BeatinTheBookie Greatly appreciated when u guys do throw out the free play tho",FALSE,1,"BeatinTheBookie",2017-11-30 23:05:06,FALSE,"936370264354557957","936370534014648326","2807680549","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Denver_1982",0,FALSE,FALSE,NA,NA
"757","RT @CameronParkerPO: It’s been a treat to watch the growth of @CodyLatimer14 on the Broncos roster this season. He’s been steady in receivi…",FALSE,0,NA,2017-11-30 23:05:05,FALSE,NA,"936370526938914817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MB_Weaver",8,TRUE,FALSE,NA,NA
"758","RT @denverpost: In-N-Out is really, truly coming to Colorado https://t.co/n0zkJSePAZ",FALSE,0,NA,2017-11-30 23:04:53,FALSE,NA,"936370477592924160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dawsonl0810",163,TRUE,FALSE,NA,NA
"759","RT @MikeNelson247: A look from Civic Center Park in Denver https://t.co/TaqFDoBNry",FALSE,0,NA,2017-11-30 23:04:51,FALSE,NA,"936370467627089920",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","budagypsy",1,TRUE,FALSE,NA,NA
"760","Larvitar<U+2640> Bite/Ancient Power (IV: 67% - CP: 333 - L: 14) until 04:29:40pm https://t.co/ac9Rwzozyz",FALSE,0,NA,2017-11-30 23:04:47,FALSE,NA,"936370454268465153",NA,"<a href=""http://pogoalerts.net"" rel=""nofollow"">PGAN CO Denver Aurora SE</a>","PGANDenverAuror",0,FALSE,FALSE,NA,NA
"761","@owocki $2.60 is the full one-way fare, $1.30 is the discount one-way fare. You can see the guidelines for discount… https://t.co/IVwimoB2Zl",FALSE,1,"owocki",2017-11-30 23:04:47,TRUE,"936370114747809792","936370452519366657","8705962","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","RideRTD",0,FALSE,FALSE,NA,NA
"762","RT @FatesAndFuries: On a day when a lot of his constituents really want to talk to him about the #TrumpTaxScam @SenCoryGardner has closed h…",FALSE,0,NA,2017-11-30 23:04:47,FALSE,NA,"936370450854064128",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ericmwalker",53,TRUE,FALSE,NA,NA
"763","RT @BitchestheCat: New study finds CBS Denver should shut their blasphemous mouths. https://t.co/oSdPmid0mv",FALSE,0,NA,2017-11-30 23:04:31,FALSE,NA,"936370387167916032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","someseastormin",194,TRUE,FALSE,NA,NA
"764","Living in Denver...

Expectation: Ah the crisp, fresh mountain air

Reality: Why tf does it smell like weed again?",FALSE,4,NA,2017-11-30 23:04:25,FALSE,NA,"936370359674191872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaeAnnHelen",0,FALSE,FALSE,NA,NA
"765","Interesting downtown Denver reflection https://t.co/CF6IZeKysT",FALSE,0,NA,2017-11-30 23:04:23,FALSE,NA,"936370350266368000",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","craigkendall",0,FALSE,FALSE,NA,NA
"766","Larvitar<U+2640> Bite/Stomp (IV: 27% - CP: 122 - L: 6) until 04:31:38pm https://t.co/ZjhwYRlczs",FALSE,0,NA,2017-11-30 23:04:15,FALSE,NA,"936370318553296899",NA,"<a href=""http://pogoalerts.net"" rel=""nofollow"">PGAN CO Denver South Lakewood</a>","PGANDENSLakewoo",0,FALSE,FALSE,NA,NA
"767","@GallitoVip Más fácil con 6,000 denver en puntos y doble oportunidad monterrey de nada <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>",FALSE,0,"GallitoVip",2017-11-30 23:04:11,FALSE,"936367845801414656","936370301562220544","858901335210688512","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fabriglez",0,FALSE,FALSE,NA,NA
"768","@JonMurray @CocoDavies The DBJ writeup on the dingbats who are doing this is priceless, in a sad gentrifying way: https://t.co/ZFtk5M00iy",FALSE,1,"JonMurray",2017-11-30 23:04:10,FALSE,"936364581659611136","936370295840980992","43821237","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bmenezes",0,FALSE,FALSE,NA,NA
"769","RT @CameronParkerPO: It’s been a treat to watch the growth of @CodyLatimer14 on the Broncos roster this season. He’s been steady in receivi…",FALSE,0,NA,2017-11-30 23:04:10,FALSE,NA,"936370295769677825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CodyLatimer14",8,TRUE,FALSE,NA,NA
"770","RT @SunSentinel: Staff predictions: Miami Dolphins vs. Denver Broncos https://t.co/7rbbAF1Rlv https://t.co/06PRDtVXJn",FALSE,0,NA,2017-11-30 23:04:05,FALSE,NA,"936370278158028800",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","2JenniferLewis",3,TRUE,FALSE,NA,NA
"771","RT @ChrisCBS4: EARTHQUAKE! Anyone feel it? Reported near Salida. More here: https://t.co/ElHaC6FZ4O #COwx #4wx #earthquake #Salida @Matt_Kr…",FALSE,0,NA,2017-11-30 23:04:00,FALSE,NA,"936370257580527617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slitherjef",11,TRUE,FALSE,NA,NA
"772","Salvaged Vehicle Titles | Denver County DMV | https://t.co/QcgkcaoyB9 Motor Vehicle https://t.co/uQ4HBaMWWQ",FALSE,0,NA,2017-11-30 23:03:49,FALSE,NA,"936370208842964992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","LessonsInDrivin",0,FALSE,FALSE,NA,NA
"773","Another dude in camo shorts with a beard said it was bad ass though. Had to make sure @PopeRichard hadn’t relocated to Denver.",FALSE,1,"ryandusseau",2017-11-30 23:03:46,FALSE,"936369321659338752","936370196733820928","239092928","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ryandusseau",0,FALSE,FALSE,NA,NA
"774","RT @MayorHancock: If there’s one thing that we know for sure, it’s that #Denver loves it’s teachers! Tonight we honored our @DPSNewsNow tea…",FALSE,0,NA,2017-11-30 23:03:37,FALSE,NA,"936370157173268481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DenverMediaPR",11,TRUE,FALSE,NA,NA
"775","Denver GIS Day event! Wed, Dec. 6th, 10am-2pm. 201 W. Colfax Ave. 
Flier: https://t.co/4cbIYcO9bV #gisday",FALSE,3,NA,2017-11-30 23:03:35,FALSE,NA,"936370149669593088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hethbill",2,FALSE,FALSE,NA,NA
"776","RT @JackEdwardsEsq: Need CLE credit? Then don't miss the ABA Regional CLE in Denver on December 6! @ABALitigation #LitigationEnvrEnergy 

R…",FALSE,0,NA,2017-11-30 23:03:32,FALSE,NA,"936370137606836226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CalHGeol",3,TRUE,FALSE,NA,NA
"777","RT @MileHighSports: Before he heads to Boulder, Daylen Kountz has business to handle at Denver East | by @neildevlin  
https://t.co/KJFg140…",FALSE,0,NA,2017-11-30 23:03:29,FALSE,NA,"936370124956643330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DenverEastHoops",10,TRUE,FALSE,NA,NA
"778","New video is up!! The link to my channel is in the bio. #ohmother #christinaaguilera #cover #Singer #Singing… https://t.co/4iHXGvPydn",FALSE,2,NA,2017-11-30 23:03:28,TRUE,NA,"936370119596371968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sunny_V23",0,FALSE,FALSE,NA,NA
